https://api.github.com/repos/amplab/graphx/issues/148,https://api.github.com/repos/amplab/graphx/issues/148/comments,[Spark-10994] Add local clustering coefficient computation in GraphX,"The local clustering coefficient of a vertex (node) in a graph quantifies how close its neighbours are to being a clique (complete graph). 

More specifically, the local clustering coefficient C_i for a vertex v_i is given by the proportion of links between the vertices within its neighbourhood divided by the number of links that could possibly exist between them. 

Duncan J. Watts and Steven Strogatz introduced the measure in 1998 to determine whether a graph is a small-world network.
#### Usage

Here is a usage example for LocalClusteringCoefficient:

``` Scala
import org.apache.spark.graphx._
import org.apache.spark._

val conf = new SparkConf().setAppName(""testApp"")
val sc = new SparkContext(conf)
// load a graph
val graph = GraphLoader.edgeListFile(sc, ""graph.txt"").partitionBy(PartitionStrategy.RandomVertexCut)

// perform the local clustering coefficient computation 
val LccCounter = graph.localClusteringCoefficient()

// output results for each vertex
val verts = LccCounter.vertices
verts.collect().foreach { case (vid, count) =>
    println(vid + "": "" + count)
}
```
"
https://api.github.com/repos/amplab/graphx/issues/147,https://api.github.com/repos/amplab/graphx/issues/147/comments,Update README.md,"Hi,

I added section ""Books"" and a link to the Spark GraphX in Action written by Michael S. Malak and Robin East for Manning Publications. We believe this book is a great resource and all members of community will benefit from this information. If you find this inappropriate, please let me know where I can publish it.
"
https://api.github.com/repos/amplab/graphx/issues/145,https://api.github.com/repos/amplab/graphx/issues/145/comments,How to build project from https://github.com/apache/spark using sbt,"can anyone mention the steps which i need to follow for building spark application also commands to test the scala testcase.referring from https://github.com/apache/spark

I m getting build error 
## Stacktrace

[ERROR] Failed to execute goal on project spark-core_2.10: Could not resolve dependencies for project org.apache.spark:spark-core_2.10:jar:1.1.0-SNAPSHOT: Failed to collect dependencies at org.easymoc
k:easymockclassextension:jar:3.1: Failed to read artifact descriptor for org.easymock:easymockclassextension:jar:3.1: Could not transfer artifact org.easymock:easymockclassextension:pom:3.1 from/to ma
ven-repo (http://repo.maven.apache.org/maven2): Access denied to: http://repo.maven.apache.org/maven2/org/easymock/easymockclassextension/3.1/easymockclassextension-3.1.pom , ReasonPhrase:Forbidden. -

> [Help 1]

Thanx
"
https://api.github.com/repos/amplab/graphx/issues/139,https://api.github.com/repos/amplab/graphx/issues/139/comments,"There are some issues in article ""Launch a benchmarking cluster"" ","```
I want to run pagerank on Graphx, following the instructions(https://github.com/amplab/graphx/wiki/Launch-a-benchmarking-cluster), I encountered some problems.
First, the running command(~/graphx/run-example org.apache.spark.graph.Analytics spark://$MASTERS:7077 pagerank hdfs://$MASTERS:9000/soc-LiveJournal1.txt --numIter=20 --numEPart=128) is wrong, I changed it to ""./bin/run-example org.apache.spark.graphx.lib.Analytics spark://XXX:7077 pagerank hdfs://XXX:8020/soc-LiveJournal1.txt"". The parameter ""--numIter"" can not be found in running pagerank, I read the source code and find it is used in cc benchmark.
```

   when I run the command above, spark throw warnings and errors:
14/04/21 10:24:59 WARN scheduler.TaskSchedulerImpl: Initial job has not accepted any resources; check your cluster UI to ensure that workers are registered and have sufficient memory
……
Exception in thread ""main"" org.apache.spark.SparkException: Job aborted due to stage failure: Spark cluster looks down

   What I am sure is spark UI is ok, and other benchmarks can run rightly.

   What I expect is, if you can give some hint in deploying Graphx on standlone cluster? 
Thanks very very much, cause I have been blocked on this for 1 week. :)
"
https://api.github.com/repos/amplab/graphx/issues/135,https://api.github.com/repos/amplab/graphx/issues/135/comments,In memory shuffle,
https://api.github.com/repos/amplab/graphx/issues/134,https://api.github.com/repos/amplab/graphx/issues/134/comments,Store local vertex ids in EdgePartition,
https://api.github.com/repos/amplab/graphx/issues/123,https://api.github.com/repos/amplab/graphx/issues/123/comments,Add coarsen function to GraphOps,
https://api.github.com/repos/amplab/graphx/issues/122,https://api.github.com/repos/amplab/graphx/issues/122/comments,Graph Load/Save,
https://api.github.com/repos/amplab/graphx/issues/113,https://api.github.com/repos/amplab/graphx/issues/113/comments,Collapsed Gibbs Sampling for LDA,"This is a work in progress implementation of the collapsed Gibbs sampler for the LDA model using the GraphX abstraction primitives.  While this is based on the (non-ergodic) bulk synchronous Gibbs sampler, we do exploit local parameter sharing and if document vertex partitioning is used we recover the Newman et al. style sampler.

Remaining tasks:
- [ ] Unite tests
- [ ] Raw document processing
- [ ] Likelihood calculation (requires log gamma transcendental functions)
"
https://api.github.com/repos/amplab/graphx/issues/109,https://api.github.com/repos/amplab/graphx/issues/109/comments,Add K-Core to Analytics,
https://api.github.com/repos/amplab/graphx/issues/108,https://api.github.com/repos/amplab/graphx/issues/108/comments,Add LDA to Analytics,
https://api.github.com/repos/amplab/graphx/issues/106,https://api.github.com/repos/amplab/graphx/issues/106/comments,Improve pre-shuffle aggregation performance in mrTriplets,"I realized today that we can actually save the position of the source vertex and the target vertex in the array in EdgeTriplet, and then in aggregation, we can simply use that position to update the aggregation value (without actually doing any hash lookups).

Issue 101 will make this easier to implement. 

https://github.com/amplab/graphx/issues/101
"
https://api.github.com/repos/amplab/graphx/issues/67,https://api.github.com/repos/amplab/graphx/issues/67/comments,Compress vertex IDs and attributes during replication ,"Possible configurations:
1. Columnar replication with sorted vertex IDs and delta compression
2. Non-columnar replication with variable-length encoding for vertex IDs
"
https://api.github.com/repos/amplab/graphx/issues/66,https://api.github.com/repos/amplab/graphx/issues/66/comments,Add a flag to Analytics to keep the driver alive,"#65 adds a long delay to keep the Spark dashboard open. It would be better to have a flag for this that defaults to off.
"
