https://api.github.com/repos/aseldawy/spatialhadoop2/issues/42,https://api.github.com/repos/aseldawy/spatialhadoop2/issues/42/comments,My own test file,"I am able to run the test sample on shadoop virtual image, but how to create my own test file not the auto generated one.

I need to include my geospatial data.

is there any tutorial or steps to create custom test file ?
"
https://api.github.com/repos/aseldawy/spatialhadoop2/issues/41,https://api.github.com/repos/aseldawy/spatialhadoop2/issues/41/comments,Polygonal dataset error,"What is the format for a polygon, as similar to rectangle. I tried it in different ways,  as tiger sample, as given on the website. But all of them end with the same error when Indexing.  Input points must be greater than 0."
https://api.github.com/repos/aseldawy/spatialhadoop2/issues/40,https://api.github.com/repos/aseldawy/spatialhadoop2/issues/40/comments,No scaling with multiple computing nodes,"I am using SpatialHadoop to store and index a dataset with 87 million points. I then apply various range queries.

I tested on 3 different cluster configurations: 1 , 2 and 4 nodes. Unfortunately, I don't see a runtime decrease with growing node number.

Any ideas why there is no horizontal-scaling effect?"
https://api.github.com/repos/aseldawy/spatialhadoop2/issues/39,https://api.github.com/repos/aseldawy/spatialhadoop2/issues/39/comments,how to enter visualizer?,"how to enter visualizer?  HTTP ERROR 404

Problem accessing /visualizer,jsp. Reason:

    NOT_FOUND

thank you~
"
https://api.github.com/repos/aseldawy/spatialhadoop2/issues/38,https://api.github.com/repos/aseldawy/spatialhadoop2/issues/38/comments,RTree knn ArrayIndexOutOfBoundsException," if (distances.elementAt(k - 1) > query_radius) {
          result_correct = false;

          //query_radius = distances.elementAt(k);//when shapes.size() == k  throw   ArrayIndexOutOfBoundsException
==>
          if (shapes.size() == k) {
        	  query_radius = distances.elementAt(k - 1) + 0.000001d;
          } else {
        	  query_radius = distances.elementAt(k);
          }

        } else {
          result_correct = true;
 }"
https://api.github.com/repos/aseldawy/spatialhadoop2/issues/37,https://api.github.com/repos/aseldawy/spatialhadoop2/issues/37/comments,SpatialHadoop: installation issue on hadoop 2.x,"Hi,

I tried creating the tar file with the help of given commands in the post but was not able to create any tar or jar files.

Could you please provide detailed steps of installing spatialhadoop on hadoop clusters.

Thanks,
Nishant
"
https://api.github.com/repos/aseldawy/spatialhadoop2/issues/36,https://api.github.com/repos/aseldawy/spatialhadoop2/issues/36/comments,'java.lang.NumberFormatException: empty String' When indexing big files,"I suspect it is because the sampler generates an empty ""_SUCCESS"" file which is then tried to be read.
"
https://api.github.com/repos/aseldawy/spatialhadoop2/issues/35,https://api.github.com/repos/aseldawy/spatialhadoop2/issues/35/comments,Extensible data types only work if the name starts with a known Shape,"I created a new data type extended from Point. When trying to create an index I got the following error:

`~/tempdir$ shadoop index -libjars spatial-types.jar antenas_santiago_por_torre antennas.grid mbr:-100,-100,100,100 sindex:rtree shape:Antenna
16/04/07 15:26:52 INFO core.SpatialSite: Adding JAR 'spatial-types.jar' to job class path
16/04/07 15:26:53 INFO mapreduce.SpatialInputFormat3: No block filter specified
16/04/07 15:26:53 INFO input.FileInputFormat: Total input paths to process : 1
16/04/07 15:26:53 INFO spatialHadoop.OperationsParams: Input size is small enough to use local machine
16/04/07 15:26:53 INFO indexing.Indexer: Reading a sample of 1%
16/04/07 15:26:53 INFO client.RMProxy: Connecting to ResourceManager at HP-Z420-Workstation/192.168.6.11:8032
16/04/07 15:26:53 INFO client.RMProxy: Connecting to ResourceManager at HP-Z420-Workstation/192.168.6.11:8032
16/04/07 15:26:53 INFO client.RMProxy: Connecting to ResourceManager at HP-Z420-Workstation/192.168.6.11:8032
16/04/07 15:26:53 WARN mapreduce.JobResourceUploader: Hadoop command-line option parsing not performed. Implement the Tool interface and execute your application with ToolRunner to remedy this.
16/04/07 15:26:53 INFO mapred.FileInputFormat: No block filter specified
16/04/07 15:26:53 INFO mapred.FileInputFormat: Total input paths to process : 1
16/04/07 15:26:53 INFO mapreduce.JobSubmitter: number of splits:1
16/04/07 15:26:54 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1459964025423_0061
16/04/07 15:26:54 INFO impl.YarnClientImpl: Submitted application application_1459964025423_0061
16/04/07 15:26:54 INFO mapreduce.Job: The url to track the job: http://HP-Z420-Workstation:8088/proxy/application_1459964025423_0061/
16/04/07 15:26:54 INFO mapreduce.Job: Running job: job_1459964025423_0061
16/04/07 15:26:59 INFO mapreduce.Job: Job job_1459964025423_0061 running in uber mode : false
16/04/07 15:26:59 INFO mapreduce.Job:  map 0% reduce 0%
16/04/07 15:27:04 INFO mapreduce.Job: Task Id : attempt_1459964025423_0061_m_000000_0, Status : FAILED
Error: java.lang.RuntimeException: Error in configuring object
    at org.apache.hadoop.util.ReflectionUtils.setJobConf(ReflectionUtils.java:109)
    at org.apache.hadoop.util.ReflectionUtils.setConf(ReflectionUtils.java:75)
    at org.apache.hadoop.util.ReflectionUtils.newInstance(ReflectionUtils.java:133)
    at org.apache.hadoop.mapred.MapTask.runOldMapper(MapTask.java:449)
    at org.apache.hadoop.mapred.MapTask.run(MapTask.java:343)
    at org.apache.hadoop.mapred.YarnChild$2.run(YarnChild.java:164)
    at java.security.AccessController.doPrivileged(Native Method)
    at javax.security.auth.Subject.doAs(Subject.java:415)
    at org.apache.hadoop.security.UserGroupInformation.doAs(UserGroupInformation.java:1707)
    at org.apache.hadoop.mapred.YarnChild.main(YarnChild.java:158)
Caused by: java.lang.reflect.InvocationTargetException
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
    at java.lang.reflect.Method.invoke(Method.java:606)
    at org.apache.hadoop.util.ReflectionUtils.setJobConf(ReflectionUtils.java:106)
    ... 9 more
Caused by: java.lang.RuntimeException: Error in configuring object
    at org.apache.hadoop.util.ReflectionUtils.setJobConf(ReflectionUtils.java:109)
    at org.apache.hadoop.util.ReflectionUtils.setConf(ReflectionUtils.java:75)
    at org.apache.hadoop.util.ReflectionUtils.newInstance(ReflectionUtils.java:133)
    at org.apache.hadoop.mapred.MapRunner.configure(MapRunner.java:38)
    ... 14 more
Caused by: java.lang.reflect.InvocationTargetException
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
    at java.lang.reflect.Method.invoke(Method.java:606)
    at org.apache.hadoop.util.ReflectionUtils.setJobConf(ReflectionUtils.java:106)
    ... 17 more
Caused by: java.lang.NullPointerException
    at edu.umn.cs.spatialHadoop.operations.Sampler$Map.configure(Sampler.java:100)
    ... 22 more
`

The problem was fixed when I renamed the custom class to 'PointAntenna' instead of 'Antenna'
"
https://api.github.com/repos/aseldawy/spatialhadoop2/issues/34,https://api.github.com/repos/aseldawy/spatialhadoop2/issues/34/comments,base on hadoop2.x hdfs webapps jsp is not run,"hadoop 2.x JspHelper 's package is changed. org.apache.hadoop.hdfs.server.common.JspHelper constructor method is privated.
"
https://api.github.com/repos/aseldawy/spatialhadoop2/issues/32,https://api.github.com/repos/aseldawy/spatialhadoop2/issues/32/comments,Problems indexing MOD09GQ.005,"Trying to import MOD09GQ.005 file in Spatial Hadoop 2.3 (installation shipped with apache hadoop).
File was taken from here:
http://e4ftl01.cr.usgs.gov/MOLT/MOD09GQ.005/2016.02.17/MOD09GQ.A2016048.h35v09.005.2016050064358.hdf

File was copied to HDFS as 1.hdf. Index command:
bin/shadoop index 1.hdf 1.grid mbr:0,0,100,100 sindex:rtree shape:nasapoint
returns the following error:

```
 bin/shadoop index 1.hdf 1.grid mbr:0,0,100,100 sindex:rtree shape:nasapoint
16/03/18 19:13:09 INFO util.NativeCodeLoader: Loaded the native-hadoop library
16/03/18 19:13:09 WARN snappy.LoadSnappy: Snappy native library not loaded
16/03/18 19:13:09 INFO mapred.FileInputFormat: No block filter specified
16/03/18 19:13:09 INFO mapred.FileInputFormat: Total input paths to process : 1
16/03/18 19:13:09 INFO operations.Repartition: Reading a sample of 10%
16/03/18 19:13:09 INFO mapred.FileInputFormat: No block filter specified
16/03/18 19:13:09 INFO mapred.FileInputFormat: Total input paths to process : 1
16/03/18 19:13:10 INFO mapred.JobClient: Running job: job_local161844959_0001
16/03/18 19:13:10 INFO mapred.LocalJobRunner: Waiting for map tasks
16/03/18 19:13:10 INFO mapred.LocalJobRunner: Starting task: attempt_local161844959_0001_m_000000_0
16/03/18 19:13:10 INFO util.ProcessTree: setsid exited with exit code 0
16/03/18 19:13:10 INFO mapred.Task:  Using ResourceCalculatorPlugin : org.apache.hadoop.util.LinuxResourceCalculatorPlugin@5a4ca8a8
16/03/18 19:13:10 INFO mapred.MapTask: Processing split: file:/root/spatialhadoop-2.3-hadoop-1.2.1/1.hdf:0+71498628
16/03/18 19:13:10 INFO mapred.SpatialRecordReader: Open a SpatialRecordReader to file: file:/root/spatialhadoop-2.3-hadoop-1.2.1/1.hdf
16/03/18 19:13:10 INFO mapred.MapTask: numReduceTasks: 1
16/03/18 19:13:10 INFO mapred.MapTask: io.sort.mb = 100
16/03/18 19:13:10 INFO mapred.MapTask: data buffer = 79691776/99614720
16/03/18 19:13:10 INFO mapred.MapTask: record buffer = 262144/327680
16/03/18 19:13:10 INFO mapred.LocalJobRunner: Map task executor complete.
16/03/18 19:13:10 WARN mapred.LocalJobRunner: job_local161844959_0001
java.lang.Exception: java.lang.NumberFormatException: empty String
        at org.apache.hadoop.mapred.LocalJobRunner$Job.run(LocalJobRunner.java:354)
Caused by: java.lang.NumberFormatException: empty String
        at sun.misc.FloatingDecimal.readJavaFormatString(FloatingDecimal.java:1011)
        at java.lang.Double.parseDouble(Double.java:540)
        at edu.umn.cs.spatialHadoop.io.TextSerializerHelper.consumeDouble(TextSerializerHelper.java:182)
        at edu.umn.cs.spatialHadoop.core.Point.fromText(Point.java:136)
        at edu.umn.cs.spatialHadoop.nasa.NASAPoint.fromText(NASAPoint.java:77)
        at edu.umn.cs.spatialHadoop.operations.Sampler$Map.map(Sampler.java:122)
        at edu.umn.cs.spatialHadoop.operations.Sampler$Map.map(Sampler.java:69)
        at org.apache.hadoop.mapred.MapRunner.run(MapRunner.java:50)
        at org.apache.hadoop.mapred.MapTask.runOldMapper(MapTask.java:430)
        at org.apache.hadoop.mapred.MapTask.run(MapTask.java:366)
        at org.apache.hadoop.mapred.LocalJobRunner$Job$MapTaskRunnable.run(LocalJobRunner.java:223)
        at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)
        at java.util.concurrent.FutureTask.run(FutureTask.java:262)
        at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
        at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
        at java.lang.Thread.run(Thread.java:744)
16/03/18 19:13:11 INFO mapred.JobClient:  map 0% reduce 0%
16/03/18 19:13:11 INFO mapred.JobClient: Job complete: job_local161844959_0001
16/03/18 19:13:11 INFO mapred.JobClient: Counters: 0
16/03/18 19:13:11 INFO mapred.JobClient: Job Failed: NA
java.io.IOException: Job failed!
        at org.apache.hadoop.mapred.JobClient.runJob(JobClient.java:1357)
        at edu.umn.cs.spatialHadoop.operations.Sampler.sampleMapReduceWithRatio(Sampler.java:211)
        at edu.umn.cs.spatialHadoop.operations.Sampler.sample(Sampler.java:543)
        at edu.umn.cs.spatialHadoop.operations.Repartition.packInRectangles(Repartition.java:494)
        at edu.umn.cs.spatialHadoop.operations.Repartition.packInRectangles(Repartition.java:463)
        at edu.umn.cs.spatialHadoop.operations.Repartition.repartitionLocal(Repartition.java:590)
        at edu.umn.cs.spatialHadoop.operations.Repartition.repartition(Repartition.java:676)
        at edu.umn.cs.spatialHadoop.operations.Repartition.main(Repartition.java:721)
        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
        at java.lang.reflect.Method.invoke(Method.java:606)
        at org.apache.hadoop.util.ProgramDriver$ProgramDescription.invoke(ProgramDriver.java:68)
        at org.apache.hadoop.util.ProgramDriver.driver(ProgramDriver.java:139)
        at edu.umn.cs.spatialHadoop.operations.Main.main(Main.java:115)

```
"
